distance,alpha,order,pdet,eps,eps_err
23,1.7279,12,0.4773882727272728,0.040281660338287506,0.004333778439777615
23,2.0106,12,0.4511089090909091,0.0428785788691014,0.0057205844105425304
23,2.2934,12,0.38407790909090905,0.04320795268837907,0.0059262672626856664
23,2.5761,12,0.304392,0.010563761675075778,0.00018905609303001254
23,2.8588,12,0.22093104545454542,0.002678134417294309,5.930363980035322e-05
23,3.1416,12,0.16628513636363634,0.0005791339442122734,2.4758056002831383e-05
25,0.3142,13,0.14157641666666668,0.0003158389196603606,1.8047774225194672e-05
25,0.5969,13,0.2064119583333333,0.0020122072046144246,4.963347811944281e-05
25,0.8796,13,0.297277875,0.011629441181398026,0.0002131098416948465
25,1.1624,13,0.38345675,0.06543489058769203,0.06828529139611814
25,1.4451,13,0.455437875,0.04505614379684647,0.007228789771724876
25,1.7279,13,0.47760366666666665,0.5,0.0
25,2.0106,13,0.45124274999999997,0.5,0.0
25,2.2934,13,0.38354991666666666,0.03505446344213631,0.002489784495363888
25,2.5761,13,0.3037660833333333,0.010428021793777387,0.00018615282093044269
25,2.8588,13,0.22063679166666667,0.0022888766434610575,5.370743024638545e-05
25,3.1416,13,0.165449,0.0003789520534730473,1.983029325918347e-05
27,0.3142,14,0.14205107692307692,0.00027158289673873126,1.669936258072654e-05
27,0.5969,14,0.2063748846153846,0.0018023746554090558,4.646581915381299e-05
27,0.8796,14,0.2975264615384615,0.011379157528424555,0.00020725166330880424
27,1.1624,14,0.3839110384615385,0.06451820502196065,0.061586395269238335
27,1.4451,14,0.45531688461538466,0.05484379697126984,0.020984770224488702
27,1.7279,14,0.477528576923077,0.044558541685506714,0.0068517343683490075
27,2.0106,14,0.45090080769230767,0.5,0.0
27,2.2934,14,0.38385896153846155,0.03744582239502364,0.0032059522623698725
27,2.5761,14,0.30419303846153845,0.009521062863288687,0.00016760539058989632
27,2.8588,14,0.22060903846153845,0.0017880618509835688,4.6246738789266225e-05
27,3.1416,14,0.1660224615384615,0.0002674758042572889,1.6569277821134093e-05
29,0.3142,15,0.14280349999999997,0.00020504671066362556,1.4463102590557963e-05
29,0.5969,15,0.20707535714285713,0.0015699179506651895,4.285012488011164e-05
29,0.8796,15,0.298177,0.010475885680787389,0.0001871726144459113
29,1.1624,15,0.38374775000000005,0.039238493076229675,0.0038781143433848143
29,1.4451,15,0.4555926785714285,0.06040534422955485,0.038854995524090094
29,1.7279,15,0.47742103571428574,0.06222710202680376,0.04762337280073972
29,2.0106,15,0.4513188214285714,0.06451820502196065,0.061586395269238335
29,2.2934,15,0.3841792500000001,0.03398935366871508,0.0022255060856937723
29,2.5761,15,0.30409978571428575,0.008675344239232052,0.00015153706721056912
29,2.8588,15,0.22192378571428567,0.0014539217432899543,4.0992664295605825e-05
29,3.1416,15,0.16703592857142857,0.00022445089508993377,1.514633797392081e-05
31,0.3142,16,0.1447560333333333,0.0002009663187834687,1.4315618651064282e-05
31,0.5969,16,0.20873240000000004,0.0013803722510730698,3.9792798801964503e-05
31,0.8796,16,0.2996452,0.010164687152229401,0.00018061770931138238
31,1.1624,16,0.38492163333333335,0.039516835892997204,0.0039946933659667765
31,1.4451,16,0.45571759999999994,0.5,0.0
31,1.7279,16,0.4772975666666667,0.5,0.0
31,2.0106,16,0.4507030666666667,0.045690763817548774,0.007740580148935182
31,2.2934,16,0.3839724,0.03762898188190694,0.003268802866587425
31,2.5761,16,0.30486270000000004,0.00833462988257977,0.00014536663214197583
31,2.8588,16,0.22319743333333336,0.001292581821572547,3.8335058434072723e-05
31,3.1416,16,0.1686457,0.0001785532941422363,1.3478981109775842e-05
33,0.3142,17,0.1453734375,0.00016431605895023127,1.2921453917449811e-05
33,0.5969,17,0.20959165624999998,0.001331253086345241,3.898081627600784e-05
33,0.8796,17,0.3001526875,0.009689209752695438,0.00017093643790713105
33,1.1624,17,0.38529509375000004,0.03534051831626983,0.0025660639764586244
33,1.4451,17,0.456068625,0.04991963065846183,0.012240406861740771
33,1.7279,17,0.47723771875000004,0.5,0.0
33,2.0106,17,0.45073762500000003,0.04613933391887226,0.008124504809790494
33,2.2934,17,0.3838068125,0.034148107513297,0.002263007079603168
33,2.5761,17,0.30539440625000003,0.007333412943121731,0.00012813448133477262
33,2.8588,17,0.2234401875,0.0010913770194707073,3.4868423534128056e-05
33,3.1416,17,0.16928190625,0.00013488770385933213,1.1690533426752171e-05
35,0.3142,18,0.14540308823529413,0.00015720488609483052,1.2634374260587236e-05
35,0.5969,18,0.21028682352941175,0.0012055421801266397,3.685882466655144e-05
35,0.8796,18,0.3008826764705882,0.009255269538584687,0.00016243465844212584
35,1.1624,18,0.3857847058823529,0.03666291311238079,0.002950883350232381
35,1.4451,18,0.45616500000000004,0.5,0.0
35,1.7279,18,0.47735102941176466,0.5,0.0
35,2.0106,18,0.4506576764705882,0.05027254168738149,0.012720054414684477
35,2.2934,18,0.38350182352941176,0.031557134609110304,0.0017239313574937127
35,2.5761,18,0.3047477647058824,0.006767939982322779,0.00011893429701729162
35,2.8588,18,0.22307079411764708,0.0009916952547814328,3.307156123069633e-05
35,3.1416,18,0.16932529411764705,0.00012982241880460377,1.1466101716903594e-05
37,0.3142,19,0.14608169444444447,0.0001196993875816621,1.1004560799577906e-05
37,0.5969,19,0.210654,0.0011707093056429474,3.6258458674489805e-05
37,0.8796,19,0.30108719444444443,0.008972034401261375,0.00015704815299174752
37,1.1624,19,0.3860312222222223,0.04104766255219178,0.004702860970923382
37,1.4451,19,0.4563126666666667,0.06040534422955485,0.038854995524090094
37,1.7279,19,0.4774375277777778,0.5,0.0
37,2.0106,19,0.4505928055555555,0.5,0.0
37,2.2934,19,0.38373158333333335,0.03427704726574071,0.0022939386968842393
37,2.5761,19,0.3047534444444444,0.006118562332979471,0.00010877839423651241
37,2.8588,19,0.2230778611111111,0.0008472378930909907,3.03475454625826e-05
37,3.1416,19,0.17031386111111113,0.00011767598618916963,1.0910078359642179e-05
39,0.3142,20,0.14708789473684208,0.00010958639143121562,1.0524250144272776e-05
39,0.5969,20,0.2113441052631579,0.0010913770194707073,3.4868423534128056e-05
39,0.8796,20,0.3015072894736842,0.00849311686749421,0.00014821631480042334
39,1.1624,20,0.38611810526315793,0.040785311275284786,0.0045729729735193
39,1.4451,20,0.45619397368421055,0.5,0.0
39,1.7279,20,0.47745252631578944,0.5,0.0
39,2.0106,20,0.45064894736842104,0.048333543792842604,0.010302266953061608
39,2.2934,20,0.3844461052631579,0.032161396738767334,0.0018366522960507892
39,2.5761,20,0.3056847631578947,0.005933792263418225,0.00010596039257311972
39,2.8588,20,0.22388428947368422,0.0006940904422972904,2.725916598127369e-05
39,3.1416,20,0.17134218421052633,7.930741293188381e-05,8.939840592644802e-06
41,0.3142,21,0.14821782500000003,8.233127008883123e-05,9.110016645502465e-06
41,0.5969,21,0.212601525,0.001001619635650819,3.325321404150463e-05
41,0.8796,21,0.30182695000000004,0.0084838605294979,0.00014804890691905414
41,1.1624,21,0.386111975,0.04138628622261359,0.004876092991876784
41,1.4451,21,0.455927725,0.04749833391627312,0.009410576437162888
41,1.7279,21,0.477562075,0.5,0.0
41,2.0106,21,0.450860125,0.06040534422955485,0.038854995524090094
41,2.2934,21,0.38487925,0.028799059173544472,0.001292222277393132
41,2.5761,21,0.3071532,0.005740014037337315,0.00010303610742409988
41,2.8588,21,0.22492622500000004,0.0006194339079966804,2.565617404532707e-05
41,3.1416,21,0.17297202499999997,8.233127008883123e-05,9.110016645502465e-06
43,0.3142,22,0.1506897619047619,6.319529346654473e-05,7.973977342388619e-06
43,0.5969,22,0.21430011904761906,0.0009356390467503695,3.203299568409051e-05
43,0.8796,22,0.30296254761904756,0.008156195262861043,0.00014219995092821497
43,1.1624,22,0.38655414285714285,0.03805457354712788,0.003419739858780111
43,1.4451,22,0.4561842857142857,0.5,0.0
43,1.7279,22,0.47740142857142853,0.05045421922538734,0.01297441036346141
43,2.0106,22,0.45091602380952384,0.0841181144486654,0.5881457999513283
43,2.2934,22,0.3855199523809524,0.029403224651939452,0.0013762890088653552
43,2.5761,22,0.308665619047619,0.005332791807601045,9.698642139755767e-05
43,2.8588,22,0.22689473809523808,0.000531615469650415,2.3664901414483677e-05
43,3.1416,22,0.17544666666666667,4.7108577943655305e-05,6.8792819323390694e-06
45,0.3142,23,0.15214415909090906,5.1127879629964124e-05,7.168145516857166e-06
45,0.5969,23,0.21560054545454543,0.0008820701845956846,3.1019104304219235e-05
45,0.8796,23,0.3029861590909091,0.007789123953033106,0.00013581922928785026
45,1.1624,23,0.3863191590909091,0.04256043863689157,0.005528828648550162
45,1.4451,23,0.4560755909090909,0.050094390706298564,0.01247557529023065
45,1.7279,23,0.4775221590909091,0.5,0.0
45,2.0106,23,0.4509914318181818,0.05514552438984832,0.02169367542201149
45,2.2934,23,0.3861236590909091,0.028492899771381364,0.0012516305425968467
45,2.5761,23,0.31007563636363633,0.005121921822088205,9.39000096919445e-05
45,2.8588,23,0.22750956818181817,0.00045604367787860367,2.1836785331035546e-05
45,3.1416,23,0.1768382727272727,3.907472139674795e-05,6.2628436774291e-06
47,0.3142,24,0.15167813043478262,4.1082592573571386e-05,6.42236378517022e-06
47,0.5969,24,0.21522495652173912,0.0007412989140603288,2.8237196415513415e-05
47,0.8796,24,0.3028385217391304,0.0075713500501005115,0.00013211523868305537
47,1.1624,24,0.3860793913043479,0.03185448921712025,0.001778493228326412
47,1.4451,24,0.4562017391304347,0.044558541685506714,0.0068517343683490075
47,1.7279,24,0.4774871086956522,0.05987201577136081,0.03661376853275806
47,2.0106,24,0.4509391304347825,0.5,0.0
47,2.2934,24,0.3853325652173913,0.5,0.0
47,2.5761,24,0.3092559565217391,0.008651795872830104,0.00015110523889039999
47,2.8588,24,0.22605315217391303,0.0006300657005735011,2.5889064668233373e-05
47,3.1416,24,0.17471589130434784,2.7035784783135952e-05,5.206420395939719e-06
49,0.3142,25,0.1497161875,1.7014176908802803e-05,4.128230682504938e-06
49,0.5969,25,0.21350999999999998,0.000552707447016576,2.4154974829701495e-05
49,0.8796,25,0.3015996666666667,0.0069073452178304295,0.0001211698191328269
49,1.1624,25,0.385684125,0.030173829343421832,0.001491632231994849
49,1.4451,25,0.4563561458333333,0.05987201577136081,0.03661376853275806
49,1.7279,25,0.4774987291666667,0.5,0.0
49,2.0106,25,0.45033493750000003,0.5,0.0
49,2.2934,25,0.38392841666666666,0.030539691614646702,0.001549786825685725
49,2.5761,25,0.30712191666666666,0.005120265739406493,9.387588522901511e-05
49,2.8588,25,0.22310406249999998,0.00019688755856722695,1.4166777896097036e-05
49,3.1416,25,0.17119443750000002,6.001764698837508e-06,2.450563231588257e-06
